ZIP,LAT,LON,POP_TOT
49740,45.522,-84.991,7329.0
30189,34.124,-84.571,33040.0
19007,40.108,-74.861,22075.0
33167,25.886,-80.236,18203.0
18929,40.254,-75.078,7873.0
51566,41.004,-95.227,7643.0
95148,37.34,-121.777,44095.0
77502,29.679,-95.201,34824.0
33781,27.838,-82.716,25287.0
50315,41.544,-93.62,35854.0
61104,42.252,-89.078,20421.0
93033,34.157,-119.117,77785.0
76018,32.66,-97.087,23918.0
63830,36.132,-89.69,7680.0
71701,33.575,-92.809,22171.0
52241,41.701,-91.594,15177.0
43064,40.095,-83.287,10133.0
15656,40.64,-79.636,10156.0
32448,30.668,-85.218,8449.0
34243,27.396,-82.521,20508.0
47712,37.937,-87.663,25364.0
91977,32.727,-116.995,56098.0
15126,40.46,-80.287,6743.0
53217,43.16,-87.918,29479.0
92835,33.902,-117.915,21144.0
95337,37.751,-121.238,19847.0
75961,31.62,-94.547,32850.0
55066,44.512,-92.539,18412.0
98903,46.543,-120.774,13522.0
30643,34.356,-82.912,14749.0
61350,41.372,-88.865,24207.0
95136,37.271,-121.851,36924.0
91913,32.642,-116.985,12880.0
90059,33.927,-118.25,38123.0
72704,36.108,-94.301,13430.0
28144,35.707,-80.465,26497.0
83404,43.419,-112.01,18514.0
38965,34.136,-89.602,8797.0
15478,39.787,-79.805,6473.0
29585,33.528,-79.147,10309.0
92109,32.788,-117.232,46071.0
67206,37.705,-97.225,13377.0
62948,37.817,-89.031,11834.0
48161,41.907,-83.472,25412.0
98031,47.387,-122.196,64214.0
47403,39.082,-86.608,25272.0
30041,34.2,-84.099,32696.0
80911,38.745,-104.714,29618.0
31220,32.871,-83.809,11279.0
79364,33.446,-101.66,8170.0
36265,33.841,-85.793,16012.0
45215,39.236,-84.462,31355.0
33606,27.942,-82.475,14960.0
60616,41.845,-87.63,47073.0
75248,32.971,-96.795,33020.0
64086,38.899,-94.272,19727.0
37887,36.095,-84.566,6690.0
19610,40.341,-75.975,14731.0
95988,39.494,-122.286,8807.0
23221,37.553,-77.494,13645.0
15601,40.319,-79.534,57255.0
97045,45.32,-122.537,45364.0
22134,38.524,-77.435,7876.0
48105,42.328,-83.696,33095.0
33037,25.256,-80.325,12971.0
92673,33.472,-117.584,15280.0
48393,42.514,-83.543,16183.0
92325,34.248,-117.29,10477.0
59601,46.527,-112.21,28856.0
29209,33.942,-80.939,28022.0
83843,46.733,-116.93,24955.0
65084,38.438,-92.855,6410.0
90047,33.958,-118.308,47105.0
92545,33.735,-117.044,25687.0
66609,38.979,-95.661,6964.0
93301,35.384,-119.02,12960.0
78214,29.325,-98.47,23705.0
31216,32.726,-83.685,13850.0
55411,45.0,-93.298,31689.0
19020,40.106,-74.936,53564.0
42408,37.18,-87.693,7448.0
33170,25.558,-80.45,8460.0
17241,40.177,-77.408,11507.0
46214,39.793,-86.292,22287.0
19933,38.729,-75.62,6694.0
91301,34.129,-118.76,25302.0
67152,37.261,-97.416,10046.0
93905,36.668,-121.601,58537.0
63044,38.761,-90.43,14623.0
89128,36.196,-115.263,40538.0
93304,35.34,-119.024,44577.0
60194,42.039,-88.11,41366.0
19076,39.886,-75.307,6665.0
91040,34.283,-118.313,18748.0
95357,37.671,-120.878,13328.0
99223,47.589,-117.345,25222.0
77356,30.466,-95.73,14470.0
60030,42.335,-88.058,32340.0
98373,47.145,-122.324,16922.0
32136,29.463,-81.155,6774.0
37083,36.535,-86.011,12448.0
60171,41.925,-87.839,10681.0
19072,40.024,-75.258,9824.0
29715,34.997,-80.901,19837.0
85747,32.158,-110.643,12729.0
80922,38.905,-104.701,12997.0
27607,35.808,-78.718,18309.0
65301,38.701,-93.221,31839.0
70726,30.433,-90.902,36537.0
32118,29.216,-81.006,18527.0
55806,46.772,-92.129,9587.0
33187,25.6,-80.491,14014.0
97140,45.357,-122.877,16432.0
44060,41.676,-81.332,63783.0
19350,39.76,-75.797,9829.0
98117,47.688,-122.382,29667.0
22812,38.378,-79.027,8424.0
29180,34.374,-81.098,14535.0
95054,37.394,-121.965,13013.0
44026,41.528,-81.325,12175.0
45226,39.116,-84.42,6875.0
22003,38.832,-77.215,53029.0
95422,38.966,-122.632,13477.0
49120,41.83,-86.227,35356.0
48842,42.626,-84.533,18412.0
94930,37.972,-122.612,8476.0
33469,26.999,-80.144,14400.0
60093,42.104,-87.758,19528.0
46391,41.545,-86.911,7802.0
30542,34.175,-83.898,21270.0
48340,42.672,-83.288,24829.0
52641,40.985,-91.59,12376.0
93041,34.11,-119.101,25617.0
91733,34.046,-118.054,45640.0
17857,40.932,-76.773,7436.0
46052,40.043,-86.457,21080.0
79906,31.81,-106.422,7090.0
55103,44.964,-93.123,14728.0
33178,25.859,-80.385,15272.0
11229,40.601,-73.944,80554.0
35146,33.795,-86.458,8194.0
95242,38.128,-121.408,22071.0
79938,31.817,-105.985,18628.0
33426,26.533,-80.082,15391.0
27822,35.805,-77.839,7874.0
60950,41.253,-87.885,8946.0
94404,37.556,-122.272,31866.0
77510,29.357,-95.087,13641.0
38358,35.923,-88.756,12005.0
81144,37.536,-106.159,7819.0
35226,33.4,-86.836,26933.0
36375,31.088,-85.536,7454.0
33076,26.312,-80.268,19710.0
93245,36.304,-119.826,30402.0
60106,41.963,-87.943,22404.0
60644,41.881,-87.757,59059.0
70047,29.975,-90.37,12763.0
49506,42.946,-85.613,33864.0
10040,40.858,-73.929,46599.0
71119,32.491,-93.925,11149.0
80026,40.012,-105.1,25237.0
95662,38.689,-121.218,32035.0
92126,32.887,-117.152,74222.0
60415,41.703,-87.781,14039.0
12061,42.595,-73.66,7872.0
43224,40.043,-82.965,40983.0
36067,32.509,-86.565,23177.0
78934,29.699,-96.577,7111.0
34689,28.146,-82.717,28752.0
60443,41.505,-87.749,15125.0
64507,39.765,-94.726,14001.0
23662,37.141,-76.354,11566.0
95825,38.59,-121.412,30708.0
19506,40.465,-76.132,6293.0
43724,39.734,-81.523,8624.0
47834,39.523,-87.121,19200.0
29527,33.784,-79.146,18101.0
37207,36.239,-86.78,35744.0
49316,42.805,-85.555,13968.0
98042,47.357,-122.11,38023.0
48073,42.519,-83.165,34713.0
66044,39.037,-95.22,31131.0
98155,47.754,-122.3,33914.0
19135,40.023,-75.05,30881.0
98108,47.535,-122.306,21223.0
11226,40.646,-73.957,106154.0
50428,43.203,-93.448,9990.0
38614,34.171,-90.617,23267.0
88210,32.775,-104.426,15581.0
93422,35.454,-120.695,29532.0
31217,32.844,-83.501,19121.0
24013,37.267,-79.922,7984.0
29601,34.847,-82.402,10349.0
52405,41.983,-91.746,25130.0
70508,30.156,-92.027,27193.0
66205,39.031,-94.631,14008.0
99016,47.608,-117.14,7009.0
60626,42.009,-87.67,59251.0
20872,39.294,-77.216,12086.0
30078,33.865,-84.022,29113.0
40014,38.338,-85.444,14973.0
62301,39.928,-91.344,52461.0
23803,37.208,-77.481,41402.0
60103,41.976,-88.181,75585.0
34108,26.249,-81.808,16649.0
73159,35.388,-97.564,27986.0
91011,34.235,-118.154,20187.0
47909,40.325,-86.896,29924.0
18707,41.135,-75.932,14213.0
29607,34.815,-82.332,28009.0
90041,34.137,-118.208,27864.0
34210,27.455,-82.632,13883.0
48827,42.507,-84.663,15026.0
60081,42.451,-88.225,8321.0
68503,40.824,-96.674,16026.0
46544,41.615,-86.128,29789.0
14606,43.171,-77.698,29187.0
98107,47.668,-122.377,18516.0
38462,35.527,-87.544,9788.0
28147,35.681,-80.563,21864.0
45103,39.097,-84.134,26200.0
44216,40.946,-81.58,9239.0
29405,32.856,-79.982,30319.0
27856,36.027,-77.988,15094.0
71052,32.004,-93.663,11217.0
35803,34.565,-86.515,25651.0
77554,29.324,-94.921,8056.0
93444,35.05,-120.49,15391.0
98292,48.218,-122.361,31532.0
33513,28.724,-82.167,10439.0
29541,34.065,-79.741,8070.0
39051,32.785,-89.485,15683.0
77098,29.735,-95.416,12179.0
33137,25.817,-80.189,17638.0
64701,38.625,-94.329,13351.0
14569,42.75,-78.169,6481.0
60472,41.644,-87.71,6672.0
31750,31.733,-83.226,18604.0
45669,38.498,-82.358,10145.0
77338,30.012,-95.29,20246.0
77429,30.006,-95.689,42383.0
54140,44.288,-88.309,8530.0
98597,46.862,-122.507,14356.0
27021,36.318,-80.339,15984.0
82520,42.538,-108.595,11469.0
94131,37.747,-122.443,27897.0
98020,47.801,-122.372,18141.0
32713,28.903,-81.325,16485.0
22664,38.889,-78.532,7413.0
43214,40.052,-83.016,25561.0
53703,43.08,-89.378,26715.0
30022,34.03,-84.242,54453.0
54923,43.998,-88.967,8568.0
99208,47.782,-117.455,34581.0
70115,29.926,-90.102,40287.0
60202,42.03,-87.69,32208.0
37381,35.684,-84.831,7850.0
77707,30.053,-94.171,16301.0
30501,34.319,-83.815,29349.0
52732,41.891,-90.253,29377.0
20613,38.668,-76.818,8266.0
21788,39.59,-77.414,11025.0
22657,39.013,-78.372,7991.0
38135,35.237,-89.855,24623.0
29414,32.846,-80.099,23598.0
45236,39.21,-84.399,25568.0
47265,39.009,-85.631,19856.0
33327,26.111,-80.415,13171.0
27893,35.687,-77.895,41199.0
60120,42.028,-88.236,48581.0
15825,41.175,-79.034,9841.0
90068,34.137,-118.329,21713.0
53575,42.933,-89.391,13702.0
13619,43.979,-75.601,11112.0
50112,41.733,-92.713,11359.0
46368,41.588,-87.174,35709.0
41129,38.31,-82.654,10029.0
65233,38.917,-92.728,11138.0
84335,41.836,-111.888,8364.0
75209,32.848,-96.825,14891.0
93263,35.491,-119.287,15172.0
97361,44.769,-123.332,10319.0
18706,41.193,-75.936,7575.0
34109,26.241,-81.764,17911.0
44094,41.607,-81.381,34481.0
34224,26.918,-82.301,14984.0
71019,32.06,-93.297,9070.0
32569,30.411,-86.725,11342.0
77094,29.769,-95.681,7779.0
38103,35.184,-90.077,7675.0
58075,46.276,-96.73,10165.0
10550,40.905,-73.835,38284.0
80224,39.688,-104.911,17678.0
28731,35.28,-82.383,6361.0
28547,34.646,-77.325,21632.0
63383,38.811,-91.201,12188.0
74501,34.981,-95.803,28165.0
50314,41.606,-93.632,12411.0
11730,40.721,-73.172,16050.0
34771,28.238,-81.107,9759.0
85014,33.508,-112.057,28516.0
11205,40.697,-73.967,35622.0
23663,37.034,-76.315,16227.0
74129,36.126,-95.871,18542.0
70739,30.601,-90.965,10687.0
68467,40.862,-97.597,9613.0
28103,35.011,-80.354,9095.0
29010,34.223,-80.273,13426.0
45122,39.217,-84.115,11406.0
66224,38.863,-94.619,6405.0
21702,39.476,-77.455,30730.0
91101,34.147,-118.139,16809.0
14051,43.04,-78.704,17991.0
43055,40.126,-82.363,58275.0
89117,36.141,-115.281,51545.0
93552,34.558,-118.029,25359.0
29403,32.803,-79.946,23464.0
30076,34.028,-84.311,41992.0
53221,42.955,-87.941,35422.0
75137,32.643,-96.916,17812.0
60451,41.508,-87.961,27338.0
16201,40.809,-79.465,18922.0
85365,32.49,-113.918,36049.0
62650,39.737,-90.224,27581.0
95327,37.848,-120.487,9549.0
22408,38.222,-77.443,18383.0
32804,28.579,-81.396,18083.0
76103,32.749,-97.273,14302.0
32425,30.838,-85.69,11843.0
75211,32.737,-96.908,68693.0
67901,37.098,-100.913,21611.0
60429,41.574,-87.68,16070.0
72855,35.281,-93.664,6499.0
40213,38.174,-85.721,17553.0
35211,33.459,-86.862,30310.0
14607,43.151,-77.586,16297.0
35986,34.504,-85.833,7611.0
70592,30.084,-92.013,11137.0
81082,37.2,-104.441,12512.0
88101,34.485,-103.293,41996.0
40351,38.2,-83.412,20189.0
31088,32.584,-83.647,38066.0
48122,42.279,-83.183,10755.0
92129,32.961,-117.135,47217.0
15143,40.568,-80.147,16518.0
30127,33.876,-84.694,47151.0
89447,38.871,-119.058,8067.0
41311,37.579,-83.721,7233.0
28658,35.628,-81.239,24978.0
32444,30.237,-85.644,15694.0
32137,29.568,-81.215,21661.0
83705,43.562,-116.215,27113.0
10710,40.967,-73.846,25202.0
45206,39.127,-84.485,12443.0
29678,34.628,-82.95,18934.0
40204,38.24,-85.722,14953.0
57701,44.145,-103.196,39772.0
48726,43.608,-83.172,6481.0
33614,27.999,-82.51,43803.0
68949,40.44,-99.376,6831.0
19943,39.005,-75.596,9715.0
35179,34.273,-86.953,8910.0
70092,29.899,-89.895,10725.0
33701,27.771,-82.636,15374.0
14001,43.037,-78.511,9289.0
30901,33.437,-81.956,21926.0
33810,28.147,-82.032,28563.0
48227,42.387,-83.193,61118.0
64118,39.213,-94.572,38908.0
70068,30.07,-90.477,30462.0
19129,40.015,-75.183,10748.0
95677,38.79,-121.237,21505.0
65453,38.106,-91.44,7962.0
33145,25.753,-80.234,28921.0
45211,39.159,-84.6,38441.0
56082,44.339,-94.028,12232.0
44303,41.104,-81.536,8257.0
17837,40.975,-76.945,17623.0
95959,39.334,-120.859,17267.0
19365,39.964,-75.923,6294.0
97459,43.519,-124.149,14395.0
87413,36.541,-107.829,13102.0
40511,38.132,-84.478,18179.0
48203,42.422,-83.105,45260.0
91722,34.097,-117.907,33803.0
98006,47.557,-122.148,35332.0
63857,36.229,-90.043,13150.0
38801,34.229,-88.782,28056.0
43619,41.604,-83.47,7599.0
40059,38.366,-85.584,11000.0
28786,35.541,-83.012,25315.0
81005,38.179,-104.846,27425.0
11418,40.7,-73.836,36571.0
44875,40.89,-82.652,14882.0
94609,37.834,-122.264,21093.0
11798,40.752,-73.371,15199.0
13850,42.049,-76.018,26685.0
29512,34.636,-79.712,19088.0
30642,33.576,-83.207,9885.0
14526,43.151,-77.444,19789.0
43812,40.264,-81.881,19891.0
60073,42.354,-88.107,39115.0
23113,37.526,-77.677,30959.0
71360,31.328,-92.35,38601.0
23116,37.676,-77.337,22771.0
79404,33.516,-101.812,10230.0
61301,41.401,-89.082,10433.0
40241,38.305,-85.57,24421.0
43351,40.828,-83.314,10383.0
71901,34.526,-92.974,29544.0
67410,38.966,-97.219,9918.0
11710,40.676,-73.536,34463.0
46845,41.208,-85.109,15491.0
87121,35.01,-106.889,39006.0
43015,40.296,-83.063,36625.0
30907,33.519,-82.093,45543.0
55445,45.122,-93.379,8853.0
11366,40.728,-73.793,13366.0
61282,41.497,-90.411,8962.0
38075,35.382,-89.135,6734.0
53066,43.116,-88.495,28217.0
62294,38.707,-89.882,12479.0
76205,33.16,-97.107,35424.0
19078,39.874,-75.322,11278.0
11553,40.703,-73.591,23452.0
15683,40.107,-79.608,8396.0
48076,42.498,-83.23,28295.0
34232,27.325,-82.472,31969.0
85345,33.572,-112.248,52752.0
60139,41.919,-88.078,32303.0
94110,37.75,-122.415,74633.0
11231,40.678,-74.005,32974.0
36613,30.807,-88.191,11816.0
93221,36.302,-119.018,13321.0
46241,39.73,-86.285,29944.0
35476,33.222,-87.602,7715.0
34293,27.035,-82.373,30750.0
84097,40.302,-111.673,20844.0
93035,34.185,-119.225,25321.0
48042,42.694,-82.914,15990.0
12553,41.461,-74.072,22514.0
38666,34.42,-89.921,7149.0
19079,39.902,-75.267,8923.0
27330,35.47,-79.173,54739.0
44485,41.24,-80.848,19505.0
92118,32.687,-117.187,24085.0
89048,36.367,-115.993,24763.0
91303,34.198,-118.602,23508.0
76643,31.454,-97.195,11279.0
10457,40.847,-73.898,69048.0
50022,41.416,-95.006,8698.0
28739,35.273,-82.526,17515.0
70427,30.741,-89.924,20787.0
20855,39.138,-77.132,17251.0
29420,32.938,-80.107,14860.0
32507,30.34,-87.374,29178.0
45342,39.628,-84.278,31540.0
45440,39.675,-84.1,19792.0
88012,32.46,-106.712,15433.0
48223,42.393,-83.246,36073.0
57069,42.829,-96.947,11336.0
90032,34.079,-118.178,46942.0
28216,35.31,-80.887,29763.0
48204,42.366,-83.143,42316.0
32817,28.592,-81.246,27923.0
94703,37.864,-122.276,19743.0
30064,33.94,-84.614,42244.0
80022,39.877,-104.795,27819.0
70056,29.889,-90.029,40264.0
11001,40.721,-73.708,25511.0
75093,33.035,-96.809,43958.0
52544,40.71,-92.936,8292.0
17033,40.269,-76.629,15069.0
15701,40.629,-79.153,34170.0
29920,32.363,-80.557,9486.0
93505,35.151,-117.928,8311.0
53189,42.959,-88.28,21328.0
84401,41.226,-112.009,28014.0
10512,41.448,-73.71,23924.0
54615,44.265,-90.823,10271.0
27601,35.773,-78.634,10228.0
45152,39.343,-84.121,8112.0
92805,33.83,-117.906,68796.0
92595,33.617,-117.253,19359.0
35614,34.865,-87.076,6968.0
98662,45.69,-122.577,23772.0
80524,40.648,-105.029,26547.0
61802,40.134,-88.148,16566.0
45069,39.344,-84.402,42814.0
18235,40.837,-75.694,18329.0
30345,33.852,-84.282,22791.0
19027,40.073,-75.124,19110.0
98203,47.946,-122.234,31626.0
46350,41.608,-86.722,42184.0
93212,36.045,-119.532,23495.0
18634,41.185,-76.023,14185.0
32219,30.416,-81.802,9448.0
48023,42.704,-82.659,6984.0
32837,28.384,-81.414,34855.0
38570,36.382,-85.314,9690.0
77354,30.207,-95.644,16182.0
33637,28.045,-82.361,12534.0
77437,29.203,-96.289,16078.0
28805,35.625,-82.485,15715.0
35811,34.801,-86.514,23833.0
74525,34.324,-96.097,9128.0
50036,42.086,-93.864,16185.0
71202,32.4,-92.057,30591.0
48117,42.057,-83.415,10056.0
33029,26.0,-80.4,35326.0
86322,34.487,-111.785,10200.0
76446,32.059,-98.344,8253.0
64116,39.15,-94.575,15846.0
78244,29.475,-98.356,17672.0
30141,33.861,-84.77,12963.0
13820,42.483,-75.037,21058.0
59270,47.637,-104.242,7054.0
48206,42.375,-83.108,32378.0
63042,38.79,-90.399,19162.0
90660,33.99,-118.089,63277.0
79512,32.342,-100.972,8510.0
97537,42.581,-123.147,6794.0
32086,29.764,-81.31,22989.0
78229,29.506,-98.577,27585.0
77703,30.137,-94.111,15851.0
29582,33.837,-78.641,12120.0
86033,36.681,-110.243,8491.0
27573,36.432,-78.949,24527.0
46074,40.036,-86.173,10591.0
66618,39.14,-95.748,7794.0
48125,42.277,-83.265,22648.0
32951,27.963,-80.508,10543.0
30032,33.74,-84.265,59912.0
28501,35.243,-77.527,21864.0
59102,45.774,-108.581,44391.0
38555,35.916,-85.085,32237.0
60046,42.414,-88.056,30225.0
78209,29.489,-98.458,40675.0
46158,39.578,-86.38,23758.0
32174,29.287,-81.211,40608.0
48224,42.411,-82.941,55437.0
29401,32.779,-79.935,11250.0
93454,34.944,-120.257,30522.0
96001,40.588,-122.465,31585.0
11358,40.76,-73.796,38647.0
59106,45.803,-108.709,8009.0
70085,29.794,-89.662,7890.0
22191,38.62,-77.268,40018.0
78043,27.595,-99.159,34691.0
44305,41.075,-81.462,24538.0
90005,34.059,-118.307,43014.0
78516,26.137,-98.114,25680.0
49014,42.315,-85.106,22869.0
47102,38.765,-85.793,7650.0
37923,35.928,-84.081,25882.0
63132,38.676,-90.377,13731.0
46385,41.459,-87.13,33435.0
66061,38.894,-94.88,42280.0
37919,35.917,-84.004,27609.0
20636,38.353,-76.574,8064.0
67301,37.209,-95.744,13739.0
90275,33.753,-118.367,41261.0
48225,42.439,-82.93,14413.0
75082,32.994,-96.659,15550.0
62703,39.759,-89.632,31211.0
81506,39.151,-108.519,9161.0
16214,41.212,-79.349,10449.0
93292,36.376,-119.212,30393.0
55427,45.005,-93.381,23441.0
49509,42.893,-85.709,59089.0
94560,37.504,-122.032,42471.0
10547,41.309,-73.856,8544.0
48048,42.746,-82.787,6661.0
28301,34.972,-78.756,35152.0
75602,32.437,-94.644,21662.0
36544,30.47,-88.228,11039.0
21037,38.919,-76.544,16309.0
22031,38.86,-77.259,26768.0
21911,39.695,-76.036,9048.0
37862,35.783,-83.608,17770.0
48173,42.071,-83.22,10381.0
43206,39.942,-82.974,24471.0
34731,28.872,-81.909,9626.0
44140,41.485,-81.931,16076.0
17517,40.237,-76.121,14154.0
82604,42.616,-106.44,24119.0
12549,41.52,-74.257,8670.0
29572,33.769,-78.791,8055.0
73108,35.449,-97.568,15229.0
19809,39.762,-75.501,14586.0
37122,36.183,-86.481,32480.0
30269,33.399,-84.572,32458.0
33460,26.619,-80.059,32007.0
75050,32.777,-97.009,37860.0
30720,34.74,-85.005,24892.0
79821,31.97,-106.603,6465.0
64468,40.339,-94.879,14107.0
10704,40.92,-73.863,29158.0
44116,41.47,-81.851,21122.0
48025,42.52,-83.265,14360.0
55115,45.069,-92.947,9018.0
77536,29.687,-95.117,28635.0
72209,34.674,-92.366,36847.0
58703,48.334,-101.307,18444.0
38301,35.588,-88.853,40000.0
43620,41.666,-83.555,6487.0
29657,34.767,-82.687,14532.0
11520,40.651,-73.585,44026.0
33547,27.747,-82.151,8527.0
98059,47.5,-122.113,27993.0
60459,41.745,-87.77,27978.0
78225,29.388,-98.527,13553.0
80121,39.61,-104.954,18258.0
44811,41.246,-82.847,13171.0
53213,43.049,-88.001,26141.0
21234,39.393,-76.534,69100.0
61701,40.477,-88.993,37240.0
48382,42.585,-83.508,19018.0
30122,33.761,-84.634,16207.0
32177,29.698,-81.705,25186.0
20007,38.915,-77.078,28818.0
13069,43.329,-76.381,26451.0
83617,43.915,-116.496,14201.0
35816,34.742,-86.639,15487.0
44102,41.475,-81.739,52108.0
75212,32.781,-96.882,22173.0
46816,41.003,-85.046,17490.0
54956,44.182,-88.528,37675.0
55033,44.712,-92.863,25799.0
33566,28.008,-82.101,21552.0
45309,39.843,-84.419,12162.0
84655,40.024,-111.865,6310.0
14617,43.224,-77.594,22967.0
80110,39.645,-104.984,43675.0
63755,37.438,-89.657,20710.0
53090,43.463,-88.189,19866.0
72335,35.002,-90.774,19546.0
47001,39.073,-84.966,10702.0
15044,40.638,-79.948,23196.0
26104,39.284,-81.52,8529.0
97055,45.324,-122.108,13635.0
33525,28.347,-82.228,13934.0
20707,39.099,-76.879,25637.0
75252,32.998,-96.788,22456.0
89523,39.541,-119.919,17231.0
43528,41.631,-83.755,14157.0
27012,36.007,-80.377,21619.0
70364,29.628,-90.682,27405.0
93901,36.642,-121.622,35723.0
59801,46.852,-113.984,28893.0
92530,33.655,-117.392,38514.0
11558,40.611,-73.662,8553.0
75650,32.52,-94.564,7699.0
98848,47.147,-119.843,9824.0
30017,33.893,-83.962,12357.0
28054,35.265,-81.148,33363.0
90631,33.941,-117.951,67353.0
29640,34.884,-82.58,29294.0
18702,41.227,-75.802,50811.0
21225,39.226,-76.615,31428.0
48118,42.319,-84.04,11739.0
98944,46.41,-119.937,20108.0
63128,38.493,-90.382,29122.0
77901,28.805,-96.988,40467.0
48423,43.04,-83.514,31244.0
77084,29.827,-95.651,63557.0
75551,33.128,-94.206,11345.0
39466,30.594,-89.739,24473.0
54660,43.979,-90.493,14203.0
24557,36.97,-79.306,8145.0
63628,37.953,-90.542,11667.0
54848,45.516,-91.104,6665.0
53210,43.069,-87.974,30509.0
92354,34.049,-117.256,18062.0
95648,38.923,-121.312,15269.0
60660,41.991,-87.665,47726.0
78610,30.079,-97.836,13233.0
21769,39.453,-77.576,9592.0
19382,39.929,-75.614,50927.0
91206,34.163,-118.204,31284.0
55417,44.903,-93.232,25117.0
37857,36.423,-82.949,20063.0
27028,35.924,-80.581,23284.0
53818,42.746,-90.492,13369.0
15642,40.317,-79.721,44880.0
70390,29.89,-91.033,7624.0
34684,28.076,-82.729,27429.0
33919,26.554,-81.901,26409.0
34653,28.244,-82.688,30941.0
78023,29.622,-98.756,7725.0
44109,41.448,-81.694,45783.0
91762,34.057,-117.668,54243.0
95315,37.423,-120.765,10141.0
27455,36.184,-79.811,22619.0
25701,38.366,-82.405,24762.0
77371,30.484,-94.99,7161.0
20650,38.273,-76.621,10842.0
60110,42.127,-88.282,32145.0
19703,39.805,-75.458,15312.0
93610,37.101,-120.27,19383.0
37127,35.783,-86.324,11836.0
17222,39.896,-77.494,8876.0
91352,34.231,-118.338,46624.0
89012,36.009,-115.042,16065.0
76308,33.829,-98.58,19892.0
13732,42.049,-76.168,8380.0
19904,39.176,-75.595,27676.0
46280,39.937,-86.131,6338.0
78613,30.51,-97.819,34250.0
64081,38.908,-94.411,18042.0
39577,30.945,-89.117,10506.0
91775,34.115,-118.089,23426.0
46809,41.0,-85.218,8818.0
53045,43.066,-88.153,21598.0
11003,40.699,-73.706,40507.0
53403,42.675,-87.807,27545.0
28209,35.179,-80.854,19759.0
49002,42.197,-85.556,19194.0
46375,41.491,-87.453,18789.0
53813,42.844,-90.709,6349.0
52556,41.024,-91.928,12434.0
60559,41.794,-87.976,25954.0
94607,37.807,-122.297,21048.0
49078,42.463,-85.727,9076.0
60634,41.946,-87.806,74164.0
92553,33.923,-117.245,61203.0
36323,31.44,-86.077,8692.0
55416,44.951,-93.341,27276.0
91381,34.364,-118.616,9919.0
34420,29.054,-82.054,13678.0
48210,42.336,-83.128,39671.0
22124,38.89,-77.329,13867.0
94706,37.89,-122.295,15865.0
37341,35.211,-85.073,11719.0
35180,33.82,-86.841,13225.0
75041,32.88,-96.652,31645.0
35215,33.65,-86.703,46541.0
98119,47.639,-122.369,19662.0
14052,42.773,-78.584,18248.0
72908,35.3,-94.407,11997.0
79925,31.808,-106.368,41008.0
35960,34.124,-85.571,9475.0
97457,43.065,-123.229,9784.0
17074,40.484,-77.141,7051.0
18512,41.426,-75.602,12614.0
84084,40.623,-111.976,44151.0
91745,33.998,-117.974,53682.0
30241,33.022,-84.949,20150.0
29153,33.971,-80.306,14713.0
37067,35.911,-86.779,15588.0
26003,40.059,-80.648,46413.0
30656,33.861,-83.727,10578.0
91791,34.062,-117.893,30442.0
36054,32.488,-86.372,11111.0
27106,36.144,-80.323,39805.0
83204,42.823,-112.499,17764.0
15146,40.428,-79.761,29394.0
19460,40.127,-75.534,32944.0
29161,34.105,-79.943,11102.0
21237,39.342,-76.495,25414.0
60506,41.771,-88.374,51184.0
10590,41.255,-73.539,7212.0
79720,32.194,-101.463,32200.0
17104,40.257,-76.859,20277.0
33154,25.883,-80.13,13359.0
13057,43.088,-76.035,14845.0
44270,40.961,-81.775,8604.0
34609,28.468,-82.457,28499.0
72601,36.233,-93.091,27841.0
65473,37.706,-92.158,13666.0
54904,44.023,-88.624,17963.0
21120,39.646,-76.675,6563.0
23502,36.856,-76.212,21342.0
91767,34.083,-117.738,46614.0
77474,29.777,-96.201,10684.0
95131,37.387,-121.898,26384.0
43920,40.685,-80.585,25504.0
55021,44.3,-93.279,27377.0
73110,35.461,-97.397,34410.0
86401,35.221,-113.778,38857.0
93015,34.408,-118.865,15999.0
79605,32.41,-99.796,32643.0
10927,41.191,-73.968,10117.0
48131,41.964,-83.679,6289.0
37110,35.663,-85.761,31094.0
43611,41.703,-83.492,21258.0
77002,29.757,-95.366,13289.0
46962,40.98,-85.77,9913.0
37186,36.587,-86.223,8898.0
48331,42.502,-83.409,23000.0
19355,40.045,-75.528,22605.0
77025,29.689,-95.435,23581.0
24588,37.27,-79.094,8742.0
33185,25.737,-80.438,9868.0
59501,48.69,-109.781,13253.0
17921,40.741,-76.359,6623.0
78245,29.392,-98.74,30721.0
29505,34.118,-79.697,19115.0
92371,34.441,-117.538,12449.0
66203,39.02,-94.706,20007.0
54636,44.012,-91.242,9983.0
11207,40.67,-73.894,86551.0
81620,39.633,-106.504,9969.0
56378,45.725,-94.987,7204.0
28716,35.46,-82.867,17019.0
19390,39.828,-75.842,10745.0
63122,38.581,-90.418,38653.0
45030,39.26,-84.76,15797.0
54017,45.12,-92.52,12038.0
93223,36.299,-119.201,8631.0
33140,25.818,-80.132,20240.0
44306,41.039,-81.483,25290.0
21217,39.307,-76.639,41636.0
91706,34.098,-117.967,76889.0
70448,30.367,-90.036,19975.0
45417,39.751,-84.249,11258.0
29710,35.104,-81.227,22033.0
53094,43.144,-88.732,16984.0
33607,27.962,-82.511,22801.0
20646,38.517,-76.998,16354.0
91748,33.977,-117.897,46324.0
47586,38.039,-86.702,12094.0
